#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
#||||||||||||
||||||||||||
plants|lib_materials:dirt_brown_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|grass_jungle||||||
plants|lib_materials:dirt_brown_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|shrub_jungle||||||
plants|lib_materials:dirt_brown_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|bamboo_tropical_01;bamboo_tropical_02;bamboo_tropical_03;bamboo_tropical_04||||||
trees|lib_materials:dirt_clayey_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|palm_fountain_01;palm_fountain_02;palm_fountain_03||||||
trees|lib_materials:dirt_clayey_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|palm_jungle_01;palm_jungle_02||||||
trees|lib_materials:dirt_clayey_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|palm_moriche_01;palm_moriche_02;palm_moriche_03||||||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|grass_jungle||||||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.001|hot_humid|coastal|lowland|plant_gourd_bottle_1|nil|nil|nil|||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.001|hot_humid|coastal|lowland|plant_creeper|nil|nil|nil|||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|shrub_jungle||||||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_sandy_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|palm_fountain_01;palm_fountain_02;palm_fountain_03||||||
trees|lib_materials:dirt_sandy_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|palm_jungle_01;palm_jungle_02||||||
trees|lib_materials:dirt_sandy_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|palm_moriche_01;palm_moriche_02;palm_moriche_03||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|grass_jungle||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.001|hot_humid|coastal|lowland|flower_lantana|nil|nil|nil|||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.001|hot_humid|coastal|lowland|plant_gourd_bottle_1||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.001|hot_humid|coastal|lowland|plant_creeper||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|shrub_lush_01|nil|nil|nil|||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|shrub_jungle||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_silty_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|cocoa_01;cocoa_02||||||
trees|lib_materials:dirt_silty_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|ebony||||||
trees|lib_materials:dirt_silty_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|kapok_01;kapok_02||||||
trees|lib_materials:dirt_silty_with_grass_hot_humid|0.004|hot_humid|coastal|lowland|rubber_01;rubber_02;rubber_03;rubber_04||||||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|grass_jungle||||||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.001|hot_humid|coastal|lowland|flower_orchid|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.001|hot_humid|coastal|lowland|plant_gourd_bottle_1||||||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.001|hot_humid|coastal|lowland|plant_creeper|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|shrub_jungle|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.08|hot_humid|coastal|lowland|plant_small_jungle_tree|nil|nil|nil|||
#||||||||||||
#SHELF||||||||||||
trees|lib_materials:dirt_with_litter_rainforest|0.004|hot_humid|lowland|shelf|cocoa_01;cocoa_02||||||
trees|lib_materials:dirt_with_litter_rainforest|0.004|hot_humid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_with_litter_rainforest|0.004|hot_humid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_with_litter_rainforest|0.004|hot_humid|lowland|shelf|kapok_01;kapok_02||||||
trees|lib_materials:dirt_with_litter_rainforest|0.004|hot_humid|lowland|shelf|bamboo_tropical_01;bamboo_tropical_02;bamboo_tropical_03;bamboo_tropical_04||||||
trees|lib_materials:dirt_with_litter_rainforest|0.004|hot_humid|lowland|shelf|palm_jungle_01;palm_jungle_02||||||
#||||||||||||
trees|lib_materials:dirt_with_litter_fungi|0.005|hot_humid|lowland|shelf|mushroom_big-B=mushroom_cap_blue,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.005|hot_humid|lowland|shelf|mushroom_fat-B=mushroom_cap_red_01,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.005|hot_humid|lowland|shelf|mushroom_giant_morel-B=mushroom_cap_brown_02,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.01|hot_humid|lowland|shelf|mushroom_giant_morel_large-B=mushroom_cap_green_spotted,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.01|hot_humid|lowland|shelf|mushroom_giant_tall-B=mushroom_cap_blue,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.005|hot_humid|lowland|shelf|mushroom_large-B=mushroom_cap_green_spotted,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.005|hot_humid|lowland|shelf|mushroom_short-B=mushroom_cap_blue,H=mushroom_01_trunk||||||
#||||||||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.004|hot_humid|lowland|shelf|cocoa_01;cocoa_02||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.004|hot_humid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.004|hot_humid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.004|hot_humid|lowland|shelf|kapok_01;kapok_02||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.08|hot_humid|lowland|shelf|fern_ladyfern||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.08|hot_humid|lowland|shelf|fern_large_1|nil|nil|nil|||
plants|lib_materials:dirt_black_with_litter_rainforest|0.08|hot_humid|lowland|shelf|fern_small_1|nil|nil|nil|||
plants|lib_materials:dirt_black_with_litter_rainforest|0.08|hot_humid|lowland|shelf|fern_spikefern|nil|nil|nil|||
plants|lib_materials:dirt_black_with_litter_rainforest|0.001|hot_humid|lowland|shelf|flower_orchid|nil|nil|nil|||
plants|lib_materials:dirt_black_with_litter_rainforest|0.001|hot_humid|lowland|shelf|plant_pineapple_plant|nil|nil|nil|||
plants|lib_materials:dirt_black_with_litter_rainforest|0.08|hot_humid|lowland|shelf|shrub_lush_01|nil|nil|nil|||
plants|lib_materials:dirt_black_with_litter_rainforest|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_brown_with_litter_rainforest|0.004|hot_humid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_brown_with_litter_rainforest|0.004|hot_humid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_brown_with_litter_rainforest|0.004|hot_humid|lowland|shelf|kapok_01;kapok_02||||||
trees|lib_materials:dirt_brown_with_litter_rainforest|0.004|hot_humid|lowland|shelf|palm_jungle_01;palm_jungle_02|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.001|hot_humid|lowland|shelf|flower_hibiscus|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.001|hot_humid|lowland|shelf|flower_orchid|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.001|hot_humid|lowland|shelf|plant_pineapple_plant|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.08|hot_humid|lowland|shelf|shrub_lush_01|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_clayey_with_litter_rainforest|0.004|hot_humid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_clayey_with_litter_rainforest|0.004|hot_humid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_clayey_with_litter_rainforest|0.004|hot_humid|lowland|shelf|bamboo_tropical_01;bamboo_tropical_02;bamboo_tropical_03;bamboo_tropical_04||||||
trees|lib_materials:dirt_clayey_with_litter_rainforest|0.004|hot_humid|lowland|shelf|palm_jungle_01;palm_jungle_02||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.001|hot_humid|lowland|shelf|plant_pineapple_plant||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.08|hot_humid|lowland|shelf|shrub_lush_01||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_sandy_with_litter_rainforest|0.004|hot_humid|lowland|shelf|palm_jungle_01;palm_jungle_02||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.001|hot_humid|lowland|shelf|plant_pineapple_plant||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.08|hot_humid|lowland|shelf|shrub_lush_01||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.004|hot_humid|lowland|shelf|cocoa_01;cocoa_02||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.004|hot_humid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.004|hot_humid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.004|hot_humid|lowland|shelf|kapok_01;kapok_02||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.08|hot_humid|lowland|shelf|fern_large_1||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.08|hot_humid|lowland|shelf|fern_small_1||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.08|hot_humid|lowland|shelf|fern_spikefern||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.001|hot_humid|lowland|shelf|flower_orchid||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.001|hot_humid|lowland|shelf|plant_pineapple_plant||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.08|hot_humid|lowland|shelf|shrub_lush_01||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree||||||
#||||||||||||
plants|lib_materials:dirt_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|plant_gourd_bottle_1|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|plant_creeper|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|shrub_jungle|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_black_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|cocoa_01;cocoa_02||||||
trees|lib_materials:dirt_black_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_black_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_black_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|kapok_01;kapok_02||||||
plants|lib_materials:dirt_black_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_black_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle||||||
plants|lib_materials:dirt_black_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|plant_creeper||||||
plants|lib_materials:dirt_black_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|shrub_jungle||||||
plants|lib_materials:dirt_black_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_brown_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_brown_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_brown_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|kapok_01;kapok_02||||||
trees|lib_materials:dirt_brown_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|palm_jungle_01;palm_jungle_02||||||
plants|lib_materials:dirt_brown_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_brown_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle||||||
plants|lib_materials:dirt_brown_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|shrub_jungle||||||
plants|lib_materials:dirt_brown_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_clayey_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_clayey_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|bamboo_tropical_01;bamboo_tropical_02;bamboo_tropical_03;bamboo_tropical_04||||||
trees|lib_materials:dirt_clayey_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|palm_jungle_01;palm_jungle_02||||||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle||||||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|plant_gourd_bottle_1||||||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|plant_creeper|nil|nil|nil|||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|shrub_jungle||||||
plants|lib_materials:dirt_clayey_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_sandy_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|palm_jungle_01;palm_jungle_02||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|flower_lantana|nil|nil|nil|||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|plant_gourd_bottle_1|nil|nil|nil|||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|plant_creeper||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|shrub_lush_01||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|shrub_jungle||||||
plants|lib_materials:dirt_sandy_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_silty_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|cocoa_01;cocoa_02||||||
trees|lib_materials:dirt_silty_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_silty_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_silty_with_grass_hot_humid|0.004|hot_humid|lowland|shelf|kapok_01;kapok_02||||||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|grass_jungle||||||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|flower_orchid||||||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|plant_gourd_bottle_1|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.001|hot_humid|lowland|shelf|plant_creeper|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|shrub_jungle|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_hot_humid|0.08|hot_humid|lowland|shelf|plant_small_jungle_tree|nil|nil|nil|||
#||||||||||||
#HIGHLAND||||||||||||
trees|lib_materials:dirt_with_litter_rainforest|0.004|hot_humid|shelf|highland|capirona_01;capirona_02||||||
trees|lib_materials:dirt_with_litter_rainforest|0.004|hot_humid|shelf|highland|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
plants|lib_materials:dirt_with_litter_rainforest|0.08|hot_humid|shelf|highland|flower_hibiscus||||||
plants|lib_materials:dirt_with_litter_rainforest|0.08|hot_humid|shelf|highland|flower_orchid||||||
plants|lib_materials:dirt_with_litter_rainforest|0.08|hot_humid|shelf|highland|grass_jungle||||||
plants|lib_materials:dirt_with_litter_rainforest|0.001|hot_humid|shelf|highland|plant_gourd_bottle_1||||||
plants|lib_materials:dirt_with_litter_rainforest|0.001|hot_humid|shelf|highland|plant_creeper||||||
plants|lib_materials:dirt_with_litter_rainforest|0.08|hot_humid|shelf|highland|shrub_jungle||||||
plants|lib_materials:dirt_with_litter_rainforest|0.08|hot_humid|shelf|highland|plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_with_litter_fungi|0.005|hot_humid|shelf|highland|mushroom_big-B=mushroom_cap_blue,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.005|hot_humid|shelf|highland|mushroom_fat-B=mushroom_cap_red_01,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.005|hot_humid|shelf|highland|mushroom_giant_morel-B=mushroom_cap_brown_02,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.005|hot_humid|shelf|highland|mushroom_giant_morel_large-B=mushroom_cap_green_spotted,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.01|hot_humid|shelf|highland|mushroom_giant_tall-B=mushroom_cap_blue,H=mushroom_01_trunk||||||
trees|lib_materials:dirt_with_litter_fungi|0.01|hot_humid|shelf|highland|mushroom_large-B=mushroom_cap_green_spotted,H=mushroom_01_trunk||||||
