#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace|
#BUSHES, SHRUBS|||||||||||||||||||||||||||||||||||||||||||||||||||||
flower_daisy_oxeye|Flower - Daisy Oxeye|||lib_ecology_flower_daisy_oxeye.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_dandelions_white|Flower - dandelions Yellow|||lib_ecology_flower_dandelions_white.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_dandelions_yellow|Flower - Dandelion White|||lib_ecology_flower_dandelions_yellow.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_dandelions_yellow_small|Flower - Dandelion White|||lib_ecology_flower_dandelions_yellow_small.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_dandelion_white|Flower - Dandelion Yellow|||lib_ecology_flower_dandelion_white.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_dandelion_yellow|Flower - Dandelions Yellow|||lib_ecology_flower_dandelion_yellow.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_delphinium|Flower - Delphinium Blue|||lib_ecology_flower_delphinium.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_fire|Flower - Fire|||lib_ecology_flower_fire.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_fire_02|Flower - Fire 02|||lib_ecology_flower_fire_02.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_flame_lily|Flower - Flame Lily|||lib_ecology_flower_flame_lily.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_foxglove_pink|Flower - Foxglove Pink|||lib_ecology_flower_foxglove_pink.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_foxglove_purple|Flower - Foxglove Purple|||lib_ecology_flower_foxglove_purple.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_geranium_blue|Flower - Geranium Blue|||lib_ecology_flower_geranium_blue.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_geraniums|Flower - Geraniums|||lib_ecology_flower_geraniums.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_gerbera|Flower - Gerbera|||lib_ecology_flower_gerbera.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
#flower_ground_blue|Flower - Ground Blue|||lib_ecology_flower_ground_blue.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
#flower_ground_pink|Flower - Ground Pink|||lib_ecology_flower_ground_pink.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
#flower_ground_red|Flower - Ground Red|||lib_ecology_flower_ground_red.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_hibiscus|Flower - Hibiscus|||lib_ecology_flower_hibiscus.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_jungle|Flower - Jungle|||lib_ecology_flower_jungle.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_lantana|Flower - Lantana|||lib_ecology_flower_lantana.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_lavender|Flower - Lavender|||lib_ecology_flower_lavender.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_lazarus_bell|Flower - Lazarus Bell|||lib_ecology_flower_lazarus_bell.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_lobelia|Flower - Lobelia|||lib_ecology_flower_lobelia.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_medium|Flower - Medium|||lib_ecology_flower_medium.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_orchid|Flower - Orchid|||lib_ecology_flower_orchid.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_pansy_blue|Flower - Pansy Blue|||lib_ecology_flower_pansy_blue.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_pansy_purple|Flower - Pansy Purple|||lib_ecology_flower_pansy_purple.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_petunia_blue|Flower - Petunia Blue|||lib_ecology_flower_petunia_blue.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_petunia_pink|Flower - Petunia Pink|||lib_ecology_flower_petunia_pink.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_petunia_white|Flower - Petunia White|||lib_ecology_flower_petunia_white.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_rose|Flower - Rose|||lib_ecology_flower_rose.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_rose_frozen|Flower - Rose Frozen|||lib_ecology_flower_rose_frozen.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_roses|Flower - Roses|||lib_ecology_flower_roses.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_roses_black|Flower - Black Roses|||lib_ecology_flower_roses_black.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_roses_small|Flower - Small Roses|||lib_ecology_flower_roses_small.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_thistle|Flower - Thistle|||lib_ecology_flower_thistle.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_tulip_black|Flower - Tulip Black|||lib_ecology_flower_tulip_black.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_tulip_orange|Flower - Tulip Orange|||lib_ecology_flower_tulip_orange.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
flower_viola|Flower - Viola|||lib_ecology_flower_viola.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
#FOOD|||||||||||||||||||||||||||||||||||||||||||||||||||||
food_fern_tuber_roasted|Food - Roasted Fern Tuber|||lib_ecology_food_fern_tuber_roasted.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
food_fiddlehead_roasted|Food - Roasted Fiddlehead|||lib_ecology_food_fiddlehead_roasted.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
#FRUIT|||||||||||||||||||||||||||||||||||||||||||||||||||||
fruit_acorn|Fruit - Acorn|||lib_ecology_fruit_acorn.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_apple|Fruit - Apple|||lib_ecology_fruit_apple.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_apple_gold|Fruit - Golden Apple|||lib_ecology_fruit_apple_gold.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||20|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_banana|Fruit - Banana|||lib_ecology_fruit_banana.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_bananas|Fruit - Bananas|||lib_ecology_fruit_bananas.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||6|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_blueberries|Fruit - Blueberries|||lib_ecology_fruit_blueberries.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||2|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_cedar_cone|Fruit - Cedar Cone|||lib_ecology_fruit_cedar_cone.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_cherry|Fruit - Cherry|||lib_ecology_fruit_cherry.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||2|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_chestnut|Fruit - Chestnut|||lib_ecology_fruit_chestnut.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_clementine|Fruit - Clementine|||lib_ecology_fruit_clementine.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_coconut|Fruit - Coconut|||lib_ecology_fruit_coconut.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||4|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_corn|Fruit - Corn|||lib_ecology_fruit_corn.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_dates|Fruit - Dates|||lib_ecology_fruit_dates.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||4|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_fern_tuber|Fruit - Fern Tuber|||lib_ecology_food_fern_tuber.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_fern_tubers|Fruit - Fern Tubers|||lib_ecology_food_fern_tubers.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_fir_cone|Fruit - Fir Cone|||lib_ecology_fruit_fir_cone.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_gourd_bottle|Fruit - Bottle Gourd|||lib_ecology_fruit_gourd_bottle.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||2|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_lavender|Fruit - lavender|||lib_ecology_fruit_lavender.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_lemon|Fruit - Lemon|||lib_ecology_fruit_lemon.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||2|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_mirabelle|Fruit - Mirabelle|||lib_ecology_fruit_mirabelle.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_orange|Fruit - Orange|||lib_ecology_fruit_orange.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_pineapple|Fruit - Pineapple|||lib_ecology_fruit_pineapple.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||4|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_pine_cone|Fruit - Pine Cone|||lib_ecology_fruit_pine_cone.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_potato|Fruit - Potato|||lib_ecology_fruit_potato.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_spruce_cone|Fruit - Spruce Cone|||lib_ecology_fruit_spruce_cone.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_strawberry|Fruit - Strawberry|||lib_ecology_fruit_strawberry.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||2|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_wheat|Fruit - Wheat|||lib_ecology_fruit_wheat.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
fruit_wild_onion|Fruit - Wild Onion|||lib_ecology_fruit_wild_onion.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
#VALC|||||||||||||||||||||||||||||||||||||||||||||||||||||
#fungal_tree_fruit||||valc_fungal_tree_fruit.png|||||||||||||||||||||||||||||||||||||||||||||||||
#fungal_tree_leaves_1||||valc_fungal_tree_leaves.png|||||||||||||||||||||||||||||||||||||||||||||||||
#fungal_tree_leaves_2||||valc_fungal_tree_leaves.png|||||||||||||||||||||||||||||||||||||||||||||||||
#fungal_tree_leaves_3||||valc_fungal_tree_leaves.png|||||||||||||||||||||||||||||||||||||||||||||||||
#fungal_tree_leaves_4||||valc_fungal_tree_leaves.png|||||||||||||||||||||||||||||||||||||||||||||||||
#giant_mushroom_cap||||vmg_mushroom_giant_cap.png|||||||||||||||||||||||||||||||||||||||||||||||||
#giant_mushroom_stem||||vmg_mushroom_giant_stem.png|||||||||||||||||||||||||||||||||||||||||||||||||
#GRASS|||||||||||||||||||||||||||||||||||||||||||||||||||||
grass_1|Grass - 1|||lib_ecology_grass_1.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||grass_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
grass_2|Grass - 2|||lib_ecology_grass_2.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||grass_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
grass_3|Grass - 3|||lib_ecology_grass_3.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||grass_4||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
grass_4|Grass - 4|||lib_ecology_grass_4.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||grass_5||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
grass_5|Grass - 5|||lib_ecology_grass_5.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
